,Unnamed: 0_x,tconst,genres,Unnamed: 0_y,title_type,primary_title,original_title,year,runtime_minutes,simple_title,average_rating,num_votes,timestamp,release_date
1384,1384,tt4949272,Romance,781,movie,The Summer of Frozen Fountains,The Summer of Frozen Fountains,2015.0,103.0,the summer of frozen fountains,7.0,82,01/01/24 22:30,11/01/24
1385,1385,tt4981724,Mystery,782,tvMovie,Hontô ni atta Kowai Hanashi Summer Special 2015,Hontô ni atta Kowai Hanashi Summer Special 2015,2015.0,130.0,hontô ni atta kowai hanashi summer special 2015,6.5,15,01/01/24 22:30,11/01/24
1386,1386,tt4985108,Drama,783,movie,"A Summer Day, Your Voice","Natsu no hi, kimi no koe",2015.0,94.0,a summer day your voice,6.9,23,01/01/24 22:30,11/01/24
1387,1387,tt4997624,Drama,784,tvMovie,Summer Love,Summer Love,2016.0,83.0,summer love,6.4,2255,01/01/24 22:30,11/01/24
1388,1388,tt4997624,Romance,784,tvMovie,Summer Love,Summer Love,2016.0,83.0,summer love,6.4,2255,01/01/24 22:30,11/01/24
1389,1389,tt5039930,Comedy,785,movie,The Summer Project,The Summer Project,2015.0,105.0,the summer project,7.5,13,01/01/24 22:30,11/01/24
1390,1390,tt5051278,Comedy,786,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,2016.0,90.0,a midsummer nights dream,6.4,843,01/01/24 22:30,11/01/24
1391,1391,tt5051278,Fantasy,786,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,2016.0,90.0,a midsummer nights dream,6.4,843,01/01/24 22:30,11/01/24
1392,1392,tt5051278,Romance,786,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,2016.0,90.0,a midsummer nights dream,6.4,843,01/01/24 22:30,11/01/24
1393,1393,tt5062646,Comedy,787,tvMovie,The Midsummer Wreath,Svatojánský venecek,2015.0,96.0,the midsummer wreath,5.4,116,01/01/24 22:30,11/01/24
1394,1394,tt5062646,Family,787,tvMovie,The Midsummer Wreath,Svatojánský venecek,2015.0,96.0,the midsummer wreath,5.4,116,01/01/24 22:30,11/01/24
1395,1395,tt5062646,Fantasy,787,tvMovie,The Midsummer Wreath,Svatojánský venecek,2015.0,96.0,the midsummer wreath,5.4,116,01/01/24 22:30,11/01/24
1396,1396,tt5078158,Comedy,788,movie,The Summer of All My Parents,Juillet août,2016.0,96.0,the summer of all my parents,5.4,263,01/01/24 22:30,11/01/24
1397,1397,tt5078158,Drama,788,movie,The Summer of All My Parents,Juillet août,2016.0,96.0,the summer of all my parents,5.4,263,01/01/24 22:30,11/01/24
1398,1398,tt5174962,Adventure,789,movie,Cyberteam in Akihabara: 2011 Summer Vacations,Cyber Team in Akihabara: The Movie,1999.0,60.0,cyberteam in akihabara 2011 summer vacations,5.0,22,01/01/24 22:30,11/01/24
1399,1399,tt5174962,Animation,789,movie,Cyberteam in Akihabara: 2011 Summer Vacations,Cyber Team in Akihabara: The Movie,1999.0,60.0,cyberteam in akihabara 2011 summer vacations,5.0,22,01/01/24 22:30,11/01/24
1400,1400,tt5174962,Comedy,789,movie,Cyberteam in Akihabara: 2011 Summer Vacations,Cyber Team in Akihabara: The Movie,1999.0,60.0,cyberteam in akihabara 2011 summer vacations,5.0,22,01/01/24 22:30,11/01/24
1401,1401,tt5192448,Documentary,790,movie,Every Other Summer,Every Other Summer,2015.0,82.0,every other summer,5.8,13,01/01/24 22:30,11/01/24
1402,1402,tt5192448,Music,790,movie,Every Other Summer,Every Other Summer,2015.0,82.0,every other summer,5.8,13,01/01/24 22:30,11/01/24
1403,1403,tt5213932,Documentary,791,movie,The Summer Help,The Summer Help,2016.0,68.0,the summer help,8.9,10,01/01/24 22:30,11/01/24
1404,1404,tt5220122,Adventure,792,movie,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,2018.0,97.0,hotel transylvania 3 summer vacation,6.3,86904,01/01/24 22:30,11/01/24
1405,1405,tt5220122,Animation,792,movie,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,2018.0,97.0,hotel transylvania 3 summer vacation,6.3,86904,01/01/24 22:30,11/01/24
1406,1406,tt5220122,Comedy,792,movie,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,2018.0,97.0,hotel transylvania 3 summer vacation,6.3,86904,01/01/24 22:30,11/01/24
1407,1407,tt5222624,Music,793,video,Five Seconds of Summer: How Did We End Up Here? Live at Wembley Arena,Five Seconds of Summer: How Did We End Up Here? Live at Wembley Arena,2015.0,95.0,five seconds of summer how did we end up here live at wembley arena,9.0,104,01/01/24 22:30,11/01/24
1408,1408,tt5233554,Drama,794,movie,Before the Summer Crowds,Qabl Zahmat el-Saif,2015.0,90.0,before the summer crowds,5.3,638,01/01/24 22:30,11/01/24
1409,1409,tt5333848,Reality-TV,795,video,Girls Gone Wild: Summer Sexfest,Girls Gone Wild: Summer Sexfest,2014.0,91.04358068315665,girls gone wild summer sexfest,6.8,16,01/01/24 22:30,11/01/24
1410,1410,tt5461628,Action,796,movie,Bangkok Summer,Bangkok Summer,2011.0,150.0,bangkok summer,3.5,27,01/01/24 22:30,11/01/24
1411,1411,tt5461628,Thriller,796,movie,Bangkok Summer,Bangkok Summer,2011.0,150.0,bangkok summer,3.5,27,01/01/24 22:30,11/01/24
1412,1412,tt5543584,Documentary,797,movie,Summer Guard,Kesävartija,2016.0,55.0,summer guard,6.5,20,01/01/24 22:30,11/01/24
1413,1413,tt5598212,Documentary,798,movie,Midsummer in Newtown,Midsummer in Newtown,2016.0,81.0,midsummer in newtown,6.8,44,01/01/24 22:30,11/01/24
1414,1414,tt5598212,Music,798,movie,Midsummer in Newtown,Midsummer in Newtown,2016.0,81.0,midsummer in newtown,6.8,44,01/01/24 22:30,11/01/24
1415,1415,tt5599332,Horror,799,movie,Red Summer,Verano rojo,2017.0,89.0,red summer,3.6,398,01/01/24 22:30,11/01/24
1416,1416,tt5605934,Documentary,800,movie,Here Comes the Summer: The Undertones Story,Here Comes the Summer: The Undertones Story,2012.0,59.0,here comes the summer the undertones story,6.2,12,01/01/24 22:30,11/01/24
1417,1417,tt5605934,Music,800,movie,Here Comes the Summer: The Undertones Story,Here Comes the Summer: The Undertones Story,2012.0,59.0,here comes the summer the undertones story,6.2,12,01/01/24 22:30,11/01/24
1418,1418,tt5644394,Drama,801,movie,End of Summer,End of Summer,2017.0,85.0,end of summer,6.4,96,01/01/24 22:30,11/01/24
1419,1419,tt5644394,Family,801,movie,End of Summer,End of Summer,2017.0,85.0,end of summer,6.4,96,01/01/24 22:30,11/01/24
1420,1420,tt5659816,Comedy,802,movie,A Midsummer Night's Dream,A Midsummer Night's Dream,2017.0,105.0,a midsummer nights dream,5.5,263,01/01/24 22:30,11/01/24
1421,1421,tt5659816,Fantasy,802,movie,A Midsummer Night's Dream,A Midsummer Night's Dream,2017.0,105.0,a midsummer nights dream,5.5,263,01/01/24 22:30,11/01/24
1422,1422,tt5670068,Comedy,803,movie,Mr. Zhu's Summer,Mr. Zhu's Summer,2017.0,91.0,mr zhus summer,5.9,37,01/01/24 22:30,11/01/24
1423,1423,tt5702328,Documentary,804,movie,Hardball: The Girls of Summer,Hardball: The Girls of Summer,2019.0,75.0,hardball the girls of summer,7.0,47,01/01/24 22:30,11/01/24
1424,1424,tt5734214,Comedy,805,tvMovie,Summer in the City,Summer in the City,2016.0,83.0,summer in the city,6.3,1565,01/01/24 22:30,11/01/24
1425,1425,tt5734214,Romance,805,tvMovie,Summer in the City,Summer in the City,2016.0,83.0,summer in the city,6.3,1565,01/01/24 22:30,11/01/24
1426,1426,tt5740308,Drama,806,movie,One Summer Night,One Summer Night,2019.0,147.0,one summer night,6.1,43,01/01/24 22:30,11/01/24
1427,1427,tt5740308,Romance,806,movie,One Summer Night,One Summer Night,2019.0,147.0,one summer night,6.1,43,01/01/24 22:30,11/01/24
1428,1428,tt5744236,Comedy,807,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,2016.0,45.0,a midsummer nights dream,8.2,15,01/01/24 22:30,11/01/24
1429,1429,tt5744236,Family,807,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,2016.0,45.0,a midsummer nights dream,8.2,15,01/01/24 22:30,11/01/24
1430,1430,tt5755040,Comedy,808,movie,A Midsummer Night's Dream,A Midsummer Night's Dream,2017.0,106.0,a midsummer nights dream,6.7,16,01/01/24 22:30,11/01/24
1431,1431,tt5772798,Documentary,809,tvMovie,Euro 96: The Summer Football Came Home,Euro 96: The Summer Football Came Home,2016.0,91.04358068315665,euro 96 the summer football came home,7.9,25,01/01/24 22:30,11/01/24
1432,1432,tt5772798,Sport,809,tvMovie,Euro 96: The Summer Football Came Home,Euro 96: The Summer Football Came Home,2016.0,91.04358068315665,euro 96 the summer football came home,7.9,25,01/01/24 22:30,11/01/24
1433,1433,tt5774450,Horror,810,movie,Summer of 84,Summer of 84,2018.0,105.0,summer of 84,6.7,46770,01/01/24 22:30,11/01/24
1434,1434,tt5774450,Mystery,810,movie,Summer of 84,Summer of 84,2018.0,105.0,summer of 84,6.7,46770,01/01/24 22:30,11/01/24
1435,1435,tt5774450,Thriller,810,movie,Summer of 84,Summer of 84,2018.0,105.0,summer of 84,6.7,46770,01/01/24 22:30,11/01/24
1436,1436,tt5817498,Drama,811,tvMovie,Grandmother's Summer,Tabestane Aziz,2009.0,108.0,grandmothers summer,3.8,18,01/01/24 22:30,11/01/24
1437,1437,tt5828874,Comedy,812,tvMovie,My Summer Prince,My Summer Prince,2016.0,87.0,my summer prince,6.1,2482,01/01/24 22:30,11/01/24
1438,1438,tt5828874,Family,812,tvMovie,My Summer Prince,My Summer Prince,2016.0,87.0,my summer prince,6.1,2482,01/01/24 22:30,11/01/24
1439,1439,tt5828874,Romance,812,tvMovie,My Summer Prince,My Summer Prince,2016.0,87.0,my summer prince,6.1,2482,01/01/24 22:30,11/01/24
1440,1440,tt5834762,Romance,813,tvMovie,A Summer in Southern France,Ein Sommer in Südfrankreich,2016.0,90.0,a summer in southern france,5.7,76,01/01/24 22:30,11/01/24
1441,1441,tt5885620,Drama,814,movie,Summer with Mica,Summer with Mica,2016.0,91.0,summer with mica,6.2,17,01/01/24 22:30,11/01/24
1442,1442,tt5885620,Romance,814,movie,Summer with Mica,Summer with Mica,2016.0,91.0,summer with mica,6.2,17,01/01/24 22:30,11/01/24
1443,1443,tt5896568,Comedy,815,movie,Age of Summer,Age of Summer,2018.0,88.0,age of summer,5.6,917,01/01/24 22:30,11/01/24
1444,1444,tt5896568,Drama,815,movie,Age of Summer,Age of Summer,2018.0,88.0,age of summer,5.6,917,01/01/24 22:30,11/01/24
1445,1445,tt5896568,Romance,815,movie,Age of Summer,Age of Summer,2018.0,88.0,age of summer,5.6,917,01/01/24 22:30,11/01/24
1446,1446,tt5897636,Drama,816,movie,Summer 1993,Estiu 1993,2017.0,97.0,summer 1993,7.1,8548,01/01/24 22:30,11/01/24
1447,1447,tt5897636,Family,816,movie,Summer 1993,Estiu 1993,2017.0,97.0,summer 1993,7.1,8548,01/01/24 22:30,11/01/24
1448,1448,tt5900988,Documentary,817,movie,Summer in the Forest,Summer in the Forest,2017.0,108.0,summer in the forest,7.8,42,01/01/24 22:30,11/01/24
1449,1449,tt5922484,Comedy,818,tvMovie,Summer Villa,Summer Villa,2016.0,85.0,summer villa,6.7,2791,01/01/24 22:30,11/01/24
1450,1450,tt5922484,Romance,818,tvMovie,Summer Villa,Summer Villa,2016.0,85.0,summer villa,6.7,2791,01/01/24 22:30,11/01/24
1451,1451,tt5984586,Mystery,819,tvMovie,Honto ni Atta Kowai Hanashi Summer Special 2016,Honto ni Atta Kowai Hanashi Summer Special 2016,2016.0,120.0,honto ni atta kowai hanashi summer special 2016,7.0,19,01/01/24 22:30,11/01/24
1452,1452,tt6006234,Drama,820,tvMovie,Summer of '44,Die Freibadclique,2017.0,104.0,summer of 44,5.7,334,01/01/24 22:30,11/01/24
1453,1453,tt6006234,War,820,tvMovie,Summer of '44,Die Freibadclique,2017.0,104.0,summer of 44,5.7,334,01/01/24 22:30,11/01/24
1454,1454,tt6008686,Drama,821,tvMovie,Summer of Dreams,Summer of Dreams,2016.0,84.0,summer of dreams,6.1,910,01/01/24 22:30,11/01/24
1455,1455,tt6044548,Drama,822,movie,Summer Children,Sumarbörn,2017.0,85.0,summer children,6.2,69,01/01/24 22:30,11/01/24
1456,1456,tt6044548,Family,822,movie,Summer Children,Sumarbörn,2017.0,85.0,summer children,6.2,69,01/01/24 22:30,11/01/24
1457,1457,tt6046754,Comedy,823,movie,Three Summers,Three Summers,2017.0,95.0,three summers,6.2,880,01/01/24 22:30,11/01/24
1458,1458,tt6060234,Comedy,824,tvMovie,A Midsummer's Hawaiian Dream,A Midsummer's Hawaiian Dream,2016.0,84.0,a midsummers hawaiian dream,4.6,209,01/01/24 22:30,11/01/24
1459,1459,tt6060234,Romance,824,tvMovie,A Midsummer's Hawaiian Dream,A Midsummer's Hawaiian Dream,2016.0,84.0,a midsummers hawaiian dream,4.6,209,01/01/24 22:30,11/01/24
1460,1460,tt6075750,Romance,825,movie,Summer's Desire,Pao mo zhi xia,2016.0,98.0,summers desire,3.8,20,01/01/24 22:30,11/01/24
1461,1461,tt6097278,Drama,826,movie,Damned Summer,Verão Danado,2017.0,127.0,damned summer,5.2,330,01/01/24 22:30,11/01/24
1462,1462,tt6097278,Music,826,movie,Damned Summer,Verão Danado,2017.0,127.0,damned summer,5.2,330,01/01/24 22:30,11/01/24
1463,1463,tt6118258,Drama,827,movie,The Summer Is Gone,Ba yue,2016.0,106.0,the summer is gone,6.8,397,01/01/24 22:30,11/01/24
1464,1464,tt6133146,Drama,828,movie,Memories of Summer,Wspomnienie lata,2016.0,90.0,memories of summer,6.4,195,01/01/24 22:30,11/01/24
1465,1465,tt6150184,Drama,829,movie,Summer Snow,Mianhae saranghae gomaweo,2015.0,115.0,summer snow,6.5,60,01/01/24 22:30,11/01/24
1466,1466,tt6213850,Drama,830,movie,Searing Summer,Tabestan-e Dagh,2017.0,80.0,searing summer,5.6,614,01/01/24 22:30,11/01/24
1467,1467,tt6215166,Drama,831,tvMovie,A Midsummer's Nightmare,A Midsummer's Nightmare,2017.0,91.04358068315665,a midsummers nightmare,6.8,54,01/01/24 22:30,11/01/24
1468,1468,tt6215166,Thriller,831,tvMovie,A Midsummer's Nightmare,A Midsummer's Nightmare,2017.0,91.04358068315665,a midsummers nightmare,6.8,54,01/01/24 22:30,11/01/24
1469,1469,tt6292622,Drama,832,movie,Summer Lights,Lumières d'été,2016.0,82.0,summer lights,6.6,107,01/01/24 22:30,11/01/24
1470,1470,tt6419470,Comedy,833,movie,Three Summer Nights,Seuri seommeo nait,2015.0,108.0,three summer nights,5.9,42,01/01/24 22:30,11/01/24
1471,1471,tt6435566,Adventure,834,tvMovie,Playboy Mid Summer Night's Dream Party 1985,Playboy Midsummer Night's Dream Party 1985,1985.0,91.04358068315665,playboy mid summer nights dream party 1985,7.0,20,01/01/24 22:30,11/01/24
1472,1472,tt6464512,Romance,835,tvMovie,A summer in Cyprus,Ein Sommer auf Zypern,2017.0,90.0,a summer in cyprus,5.3,85,01/01/24 22:30,11/01/24
1473,1473,tt6536668,Drama,836,movie,Summer of '67,Summer of '67,2018.0,83.0,summer of 67,4.9,199,01/01/24 22:30,11/01/24
1474,1474,tt6536668,History,836,movie,Summer of '67,Summer of '67,2018.0,83.0,summer of 67,4.9,199,01/01/24 22:30,11/01/24
1475,1475,tt6536668,Romance,836,movie,Summer of '67,Summer of '67,2018.0,83.0,summer of 67,4.9,199,01/01/24 22:30,11/01/24
1476,1476,tt6666116,Comedy,837,movie,Summertime Dropouts,Summertime Dropouts,2021.0,92.0,summertime dropouts,5.3,84,01/01/24 22:30,11/01/24
1477,1477,tt6666116,Family,837,movie,Summertime Dropouts,Summertime Dropouts,2021.0,92.0,summertime dropouts,5.3,84,01/01/24 22:30,11/01/24
1478,1478,tt6715992,Horror,838,movie,Scream for Summer,Scream for Summer,2017.0,112.0,scream for summer,4.2,62,01/01/24 22:30,11/01/24
1479,1479,tt6742246,Comedy,839,tvMovie,A Midsummer Night's Dream,Sen noci svatojánské,1973.0,75.0,a midsummer nights dream,6.2,21,01/01/24 22:30,11/01/24
1480,1480,tt6742246,Fantasy,839,tvMovie,A Midsummer Night's Dream,Sen noci svatojánské,1973.0,75.0,a midsummer nights dream,6.2,21,01/01/24 22:30,11/01/24
1481,1481,tt6742246,Romance,839,tvMovie,A Midsummer Night's Dream,Sen noci svatojánské,1973.0,75.0,a midsummer nights dream,6.2,21,01/01/24 22:30,11/01/24
1482,1482,tt6807046,Family,840,tvMovie,"An American Girl Story: Summer Camp, Friends for Life","An American Girl Story: Summer Camp, Friends for Life",2017.0,32.0,an american girl story summer camp friends for life,6.4,94,01/01/24 22:30,11/01/24
1483,1483,tt6839560,Comedy,841,movie,The Rite of Summer,Le sacre de l'été,2018.0,80.0,the rite of summer,9.1,14,01/01/24 22:30,11/01/24
1484,1484,tt6839560,Drama,841,movie,The Rite of Summer,Le sacre de l'été,2018.0,80.0,the rite of summer,9.1,14,01/01/24 22:30,11/01/24
1485,1485,tt6841122,Drama,842,movie,Summerland,Summerland,2020.0,99.0,summerland,7.0,9472,01/01/24 22:30,11/01/24
1486,1486,tt6841122,Romance,842,movie,Summerland,Summerland,2020.0,99.0,summerland,7.0,9472,01/01/24 22:30,11/01/24
1487,1487,tt6841122,War,842,movie,Summerland,Summerland,2020.0,99.0,summerland,7.0,9472,01/01/24 22:30,11/01/24
1488,1488,tt6851430,Comedy,843,movie,My Extraordinary Summer with Tess,Mijn bijzonder rare week met Tess,2019.0,82.0,my extraordinary summer with tess,7.0,1123,01/01/24 22:30,11/01/24
1489,1489,tt6851430,Drama,843,movie,My Extraordinary Summer with Tess,Mijn bijzonder rare week met Tess,2019.0,82.0,my extraordinary summer with tess,7.0,1123,01/01/24 22:30,11/01/24
1490,1490,tt6851430,Family,843,movie,My Extraordinary Summer with Tess,Mijn bijzonder rare week met Tess,2019.0,82.0,my extraordinary summer with tess,7.0,1123,01/01/24 22:30,11/01/24
1491,1491,tt6917656,Comedy,844,tvMovie,Nickelodeon's Sizzling Summer Camp Special,Nickelodeon's Sizzling Summer Camp Special,2017.0,60.0,nickelodeons sizzling summer camp special,6.9,114,01/01/24 22:30,11/01/24
1492,1492,tt6926116,Comedy,845,movie,A Midsummer Night's Dream,A Midsummer Night's Dream,2022.0,91.04358068315665,a midsummer nights dream,7.4,22,01/01/24 22:30,11/01/24
1493,1493,tt6926116,Family,845,movie,A Midsummer Night's Dream,A Midsummer Night's Dream,2022.0,91.04358068315665,a midsummer nights dream,7.4,22,01/01/24 22:30,11/01/24
1494,1494,tt6926116,Fantasy,845,movie,A Midsummer Night's Dream,A Midsummer Night's Dream,2022.0,91.04358068315665,a midsummer nights dream,7.4,22,01/01/24 22:30,11/01/24
1495,1495,tt6929278,Drama,846,movie,Shashin Koshien Summer in 0.5 Seconds,Shashin kôshien 0.5 byô no natsu,2017.0,117.0,shashin koshien summer in 05 seconds,7.5,13,01/01/24 22:30,11/01/24
1496,1496,tt6982508,Drama,847,movie,The Long Summer of Theory,Der lange Sommer der Theorie,2017.0,82.0,the long summer of theory,6.2,103,01/01/24 22:30,11/01/24
1497,1497,tt7026270,Drama,848,movie,"Summer Days, Summer Nights",Summertime,2018.0,124.0,summer days summer nights,6.2,1005,01/01/24 22:30,11/01/24
1498,1498,tt7028250,Comedy,849,movie,Before Summer Ends,Avant la fin de l'été,2017.0,80.0,before summer ends,6.5,308,01/01/24 22:30,11/01/24
1499,1499,tt7028250,Documentary,849,movie,Before Summer Ends,Avant la fin de l'été,2017.0,80.0,before summer ends,6.5,308,01/01/24 22:30,11/01/24
1500,1500,tt7042586,Romance,850,tvMovie,Summer in the Vineyard,Summer in the Vineyard,2017.0,82.0,summer in the vineyard,6.2,1428,01/01/24 22:30,11/01/24
1501,1501,tt7057306,Documentary,851,movie,That Summer,Den sommaren,2017.0,80.0,that summer,6.5,513,01/01/24 22:30,11/01/24
1502,1502,tt7085058,Drama,852,movie,Summer Blooms,Shigatsu no nagai yume,2017.0,93.0,summer blooms,6.6,204,01/01/24 22:30,11/01/24
1503,1503,tt7085058,Romance,852,movie,Summer Blooms,Shigatsu no nagai yume,2017.0,93.0,summer blooms,6.6,204,01/01/24 22:30,11/01/24
1504,1504,tt7123254,Horror,853,movie,Summer Palace,Summer Palace,2000.0,114.0,summer palace,3.3,24,01/01/24 22:30,11/01/24
1505,1505,tt7149192,Documentary,854,tvMovie,The Summer of Love,The Summer of Love,2017.0,91.04358068315665,the summer of love,6.3,36,01/01/24 22:30,11/01/24
1506,1506,tt7149192,History,854,tvMovie,The Summer of Love,The Summer of Love,2017.0,91.04358068315665,the summer of love,6.3,36,01/01/24 22:30,11/01/24
1507,1507,tt7149192,Music,854,tvMovie,The Summer of Love,The Summer of Love,2017.0,91.04358068315665,the summer of love,6.3,36,01/01/24 22:30,11/01/24
1508,1508,tt7216918,Comedy,855,movie,The Summer House,Les estivants,2018.0,127.0,the summer house,5.3,647,01/01/24 22:30,11/01/24
1509,1509,tt7216918,Drama,855,movie,The Summer House,Les estivants,2018.0,127.0,the summer house,5.3,647,01/01/24 22:30,11/01/24
1510,1510,tt7227024,Action,856,video,Sakura Wars: The Gorgeous Blooming Cherry Blossoms Act 4: A Midsummer Night's Dream,Sakura Taisen Ôka Kenran: Dai Shi-maku: Manatsu no Yume no Yoru,1998.0,30.0,sakura wars the gorgeous blooming cherry blossoms act 4 a midsummer nights dream,7.0,15,01/01/24 22:30,11/01/24
1511,1511,tt7227024,Animation,856,video,Sakura Wars: The Gorgeous Blooming Cherry Blossoms Act 4: A Midsummer Night's Dream,Sakura Taisen Ôka Kenran: Dai Shi-maku: Manatsu no Yume no Yoru,1998.0,30.0,sakura wars the gorgeous blooming cherry blossoms act 4 a midsummer nights dream,7.0,15,01/01/24 22:30,11/01/24
1512,1512,tt7227024,Sci-Fi,856,video,Sakura Wars: The Gorgeous Blooming Cherry Blossoms Act 4: A Midsummer Night's Dream,Sakura Taisen Ôka Kenran: Dai Shi-maku: Manatsu no Yume no Yoru,1998.0,30.0,sakura wars the gorgeous blooming cherry blossoms act 4 a midsummer nights dream,7.0,15,01/01/24 22:30,11/01/24
1513,1513,tt7284204,Comedy,857,movie,Summer '03,Summer '03,2018.0,95.0,summer 03,5.5,3956,01/01/24 22:30,11/01/24
1514,1514,tt7284204,Drama,857,movie,Summer '03,Summer '03,2018.0,95.0,summer 03,5.5,3956,01/01/24 22:30,11/01/24
1515,1515,tt7284204,Romance,857,movie,Summer '03,Summer '03,2018.0,95.0,summer 03,5.5,3956,01/01/24 22:30,11/01/24
